Csf2rb-201	77d8366759a4eca566b1d07186b99cae	896	MobiDBLite	mobidb-lite	consensus disorder prediction	220	243	-	T	03-04-2026	-	-	-	-
Csf2rb-201	77d8366759a4eca566b1d07186b99cae	896	SMART	SM00060	FN3_2	136	224	6.1	T	03-04-2026	IPR003961	Fibronectin type III	-	-
Csf2rb-201	77d8366759a4eca566b1d07186b99cae	896	SMART	SM00060	FN3_2	343	426	3.3	T	03-04-2026	IPR003961	Fibronectin type III	-	-
Csf2rb-201	77d8366759a4eca566b1d07186b99cae	896	SUPERFAMILY	SSF49265	Fibronectin type III	132	243	5.28E-20	T	03-04-2026	IPR036116	Fibronectin type III superfamily	-	-
Csf2rb-201	77d8366759a4eca566b1d07186b99cae	896	FunFam	G3DSA:2.60.40.10:FF:001517	Cytokine receptor common subunit beta	342	440	8.9E-52	T	03-04-2026	-	-	-	-
Csf2rb-201	77d8366759a4eca566b1d07186b99cae	896	Pfam	PF09067	Erythropoietin receptor, ligand binding	246	337	0.011	T	03-04-2026	IPR015152	Growth hormone/erythropoietin receptor, ligand binding	-	-
Csf2rb-201	77d8366759a4eca566b1d07186b99cae	896	Phobius	TRANSMEMBRANE	Region of a membrane-bound protein predicted to be embedded in the membrane.	446	471	-	T	03-04-2026	-	-	-	-
Csf2rb-201	77d8366759a4eca566b1d07186b99cae	896	Phobius	SIGNAL_PEPTIDE_H_REGION	Hydrophobic region of a signal peptide.	6	17	-	T	03-04-2026	-	-	-	-
Csf2rb-201	77d8366759a4eca566b1d07186b99cae	896	Pfam	PF09294	Interferon-alpha/beta receptor, fibronectin type III	343	431	0.006	T	03-04-2026	IPR015373	Interferon/interleukin receptor domain	-	-
Csf2rb-201	77d8366759a4eca566b1d07186b99cae	896	SUPERFAMILY	SSF49265	Fibronectin type III	243	328	9.21E-31	T	03-04-2026	IPR036116	Fibronectin type III superfamily	-	-
Csf2rb-201	77d8366759a4eca566b1d07186b99cae	896	Gene3D	G3DSA:2.60.40.10	Immunoglobulins	342	440	2.2E-26	T	03-04-2026	IPR013783	Immunoglobulin-like fold	-	-
Csf2rb-201	77d8366759a4eca566b1d07186b99cae	896	MobiDBLite	mobidb-lite	consensus disorder prediction	658	668	-	T	03-04-2026	-	-	-	-
Csf2rb-201	77d8366759a4eca566b1d07186b99cae	896	PIRSF	PIRSF001956	IL3R_beta_c	5	896	0.0	T	03-04-2026	IPR011365	Cytokine IL-3/IL-5/GM-CSF receptor common beta chain	-	-
Csf2rb-201	77d8366759a4eca566b1d07186b99cae	896	ProSitePatterns	PS01355	Short hematopoietin receptor family 1 signature.	406	437	-	T	03-04-2026	IPR003531	Short hematopoietin receptor, family 1, conserved site	-	-
Csf2rb-201	77d8366759a4eca566b1d07186b99cae	896	Phobius	SIGNAL_PEPTIDE	Signal peptide region	1	22	-	T	03-04-2026	-	-	-	-
Csf2rb-201	77d8366759a4eca566b1d07186b99cae	896	MobiDBLite	mobidb-lite	consensus disorder prediction	771	810	-	T	03-04-2026	-	-	-	-
Tgfb2-201	73f20ddf93371dbbc7ea112f48647af1	414	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM	1	20	-	T	03-04-2026	-	-	-	-
Tgfb2-201	73f20ddf93371dbbc7ea112f48647af1	414	Phobius	NON_CYTOPLASMIC_DOMAIN	Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.	21	414	-	T	03-04-2026	-	-	-	-
Tgfb2-201	73f20ddf93371dbbc7ea112f48647af1	414	ProSitePatterns	PS00250	TGF-beta family signature.	335	350	-	T	03-04-2026	IPR017948	Transforming growth factor beta, conserved site	-	-
Tgfb2-201	73f20ddf93371dbbc7ea112f48647af1	414	Gene3D	G3DSA:2.60.120.970	-	19	303	3.1E-77	T	03-04-2026	-	-	-	-
Tgfb2-201	73f20ddf93371dbbc7ea112f48647af1	414	FunFam	G3DSA:2.60.120.970:FF:000002	Transforming growth factor beta	19	303	0.0	T	03-04-2026	-	-	-	-
Tgfb2-201	73f20ddf93371dbbc7ea112f48647af1	414	SignalP_GRAM_POSITIVE	SignalP-TM	SignalP-TM	1	21	-	T	03-04-2026	-	-	-	-
Tgfb2-201	73f20ddf93371dbbc7ea112f48647af1	414	ProSiteProfiles	PS51362	TGF-beta family profile.	299	414	36.832333	T	03-04-2026	IPR001839	Transforming growth factor-beta, C-terminal	-	-
Tgfb2-201	73f20ddf93371dbbc7ea112f48647af1	414	Phobius	SIGNAL_PEPTIDE_C_REGION	C-terminal region of a signal peptide.	16	20	-	T	03-04-2026	-	-	-	-
Tgfb2-201	73f20ddf93371dbbc7ea112f48647af1	414	Phobius	SIGNAL_PEPTIDE	Signal peptide region	1	20	-	T	03-04-2026	-	-	-	-
Tgfb2-201	73f20ddf93371dbbc7ea112f48647af1	414	Gene3D	G3DSA:2.10.90.10	-	304	414	1.0E-35	T	03-04-2026	IPR029034	Cystine-knot cytokine	-	-
Tgfb2-201	73f20ddf93371dbbc7ea112f48647af1	414	Pfam	PF00019	Transforming growth factor beta like domain	316	413	3.9E-22	T	03-04-2026	IPR001839	Transforming growth factor-beta, C-terminal	-	-
Tgfb2-201	73f20ddf93371dbbc7ea112f48647af1	414	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM	1	20	-	T	03-04-2026	-	-	-	-
Tgfb2-201	73f20ddf93371dbbc7ea112f48647af1	414	SMART	SM00204	TGFB_2	317	414	1.7E-37	T	03-04-2026	IPR001839	Transforming growth factor-beta, C-terminal	-	-
Tgfb2-201	73f20ddf93371dbbc7ea112f48647af1	414	CDD	cd19385	TGF_beta_TGFB2	317	413	9.01355E-75	T	03-04-2026	-	-	-	-
Tgfb2-201	73f20ddf93371dbbc7ea112f48647af1	414	Pfam	PF00688	TGF-beta propeptide	22	227	8.6E-36	T	03-04-2026	IPR001111	TGF-beta, propeptide	-	-
Tgfb2-201	73f20ddf93371dbbc7ea112f48647af1	414	SUPERFAMILY	SSF57501	Cystine-knot cytokines	307	413	4.73E-35	T	03-04-2026	IPR029034	Cystine-knot cytokine	-	-
Tgfb2-201	73f20ddf93371dbbc7ea112f48647af1	414	Phobius	SIGNAL_PEPTIDE_N_REGION	N-terminal region of a signal peptide.	1	3	-	T	03-04-2026	-	-	-	-
Tgfb2-201	73f20ddf93371dbbc7ea112f48647af1	414	NCBIfam	NF033679	DNRLRE domain	128	223	6.7E-5	T	03-04-2026	-	-	-	-
Tgfb2-201	73f20ddf93371dbbc7ea112f48647af1	414	PRINTS	PR01423	Transforming growth factor beta precursor signature	8	27	8.5E-34	T	03-04-2026	IPR016319	Transforming growth factor-beta	-	-
Tgfb2-201	73f20ddf93371dbbc7ea112f48647af1	414	PRINTS	PR01423	Transforming growth factor beta precursor signature	62	74	8.5E-34	T	03-04-2026	IPR016319	Transforming growth factor-beta	-	-
Tgfb2-201	73f20ddf93371dbbc7ea112f48647af1	414	PRINTS	PR01423	Transforming growth factor beta precursor signature	161	175	8.5E-34	T	03-04-2026	IPR016319	Transforming growth factor-beta	-	-
Tgfb2-201	73f20ddf93371dbbc7ea112f48647af1	414	PRINTS	PR01423	Transforming growth factor beta precursor signature	181	196	8.5E-34	T	03-04-2026	IPR016319	Transforming growth factor-beta	-	-
Tgfb2-201	73f20ddf93371dbbc7ea112f48647af1	414	PRINTS	PR01423	Transforming growth factor beta precursor signature	198	212	8.5E-34	T	03-04-2026	IPR016319	Transforming growth factor-beta	-	-
Tgfb2-201	73f20ddf93371dbbc7ea112f48647af1	414	PANTHER	PTHR11848	TGF-BETA FAMILY	5	414	4.0E-79	T	03-04-2026	IPR015615	Transforming growth factor-beta-like	-	-
Tgfb2-201	73f20ddf93371dbbc7ea112f48647af1	414	Phobius	SIGNAL_PEPTIDE_H_REGION	Hydrophobic region of a signal peptide.	4	15	-	T	03-04-2026	-	-	-	-
Tgfb2-201	73f20ddf93371dbbc7ea112f48647af1	414	PIRSF	PIRSF001787	TGF-beta	2	414	0.0	T	03-04-2026	IPR016319	Transforming growth factor-beta	-	-
Tgfb2-201	73f20ddf93371dbbc7ea112f48647af1	414	PRINTS	PR01425	Transforming growth factor beta 2 precursor signature	2	23	1.6E-84	T	03-04-2026	IPR003940	Transforming growth factor beta-2 proprotein	-	-
Tgfb2-201	73f20ddf93371dbbc7ea112f48647af1	414	PRINTS	PR01425	Transforming growth factor beta 2 precursor signature	50	69	1.6E-84	T	03-04-2026	IPR003940	Transforming growth factor beta-2 proprotein	-	-
Tgfb2-201	73f20ddf93371dbbc7ea112f48647af1	414	PRINTS	PR01425	Transforming growth factor beta 2 precursor signature	76	98	1.6E-84	T	03-04-2026	IPR003940	Transforming growth factor beta-2 proprotein	-	-
Tgfb2-201	73f20ddf93371dbbc7ea112f48647af1	414	PRINTS	PR01425	Transforming growth factor beta 2 precursor signature	116	131	1.6E-84	T	03-04-2026	IPR003940	Transforming growth factor beta-2 proprotein	-	-
Tgfb2-201	73f20ddf93371dbbc7ea112f48647af1	414	PRINTS	PR01425	Transforming growth factor beta 2 precursor signature	152	163	1.6E-84	T	03-04-2026	IPR003940	Transforming growth factor beta-2 proprotein	-	-
Tgfb2-201	73f20ddf93371dbbc7ea112f48647af1	414	PRINTS	PR01425	Transforming growth factor beta 2 precursor signature	172	184	1.6E-84	T	03-04-2026	IPR003940	Transforming growth factor beta-2 proprotein	-	-
Tgfb2-201	73f20ddf93371dbbc7ea112f48647af1	414	PRINTS	PR01425	Transforming growth factor beta 2 precursor signature	233	249	1.6E-84	T	03-04-2026	IPR003940	Transforming growth factor beta-2 proprotein	-	-
Tgfb2-201	73f20ddf93371dbbc7ea112f48647af1	414	PRINTS	PR01425	Transforming growth factor beta 2 precursor signature	268	280	1.6E-84	T	03-04-2026	IPR003940	Transforming growth factor beta-2 proprotein	-	-
Tgfb2-201	73f20ddf93371dbbc7ea112f48647af1	414	FunFam	G3DSA:2.10.90.10:FF:000004	Transforming growth factor beta	304	414	8.8E-65	T	03-04-2026	-	-	-	-
Tgfb2-206	1d0fdf4b2b470580b346f58cbb374878	442	PRINTS	PR01423	Transforming growth factor beta precursor signature	8	27	1.1E-33	T	03-04-2026	IPR016319	Transforming growth factor-beta	-	-
Tgfb2-206	1d0fdf4b2b470580b346f58cbb374878	442	PRINTS	PR01423	Transforming growth factor beta precursor signature	62	74	1.1E-33	T	03-04-2026	IPR016319	Transforming growth factor-beta	-	-
Tgfb2-206	1d0fdf4b2b470580b346f58cbb374878	442	PRINTS	PR01423	Transforming growth factor beta precursor signature	189	203	1.1E-33	T	03-04-2026	IPR016319	Transforming growth factor-beta	-	-
Tgfb2-206	1d0fdf4b2b470580b346f58cbb374878	442	PRINTS	PR01423	Transforming growth factor beta precursor signature	209	224	1.1E-33	T	03-04-2026	IPR016319	Transforming growth factor-beta	-	-
Tgfb2-206	1d0fdf4b2b470580b346f58cbb374878	442	PRINTS	PR01423	Transforming growth factor beta precursor signature	226	240	1.1E-33	T	03-04-2026	IPR016319	Transforming growth factor-beta	-	-
Tgfb2-206	1d0fdf4b2b470580b346f58cbb374878	442	PANTHER	PTHR11848	TGF-BETA FAMILY	5	442	5.3E-78	T	03-04-2026	IPR015615	Transforming growth factor-beta-like	-	-
Tgfb2-206	1d0fdf4b2b470580b346f58cbb374878	442	ProSitePatterns	PS00250	TGF-beta family signature.	363	378	-	T	03-04-2026	IPR017948	Transforming growth factor beta, conserved site	-	-
Tgfb2-206	1d0fdf4b2b470580b346f58cbb374878	442	NCBIfam	NF033679	DNRLRE domain	157	251	8.4E-5	T	03-04-2026	-	-	-	-
Tgfb2-206	1d0fdf4b2b470580b346f58cbb374878	442	ProSiteProfiles	PS51362	TGF-beta family profile.	327	442	36.832333	T	03-04-2026	IPR001839	Transforming growth factor-beta, C-terminal	-	-
Tgfb2-206	1d0fdf4b2b470580b346f58cbb374878	442	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM	1	20	-	T	03-04-2026	-	-	-	-
Tgfb2-206	1d0fdf4b2b470580b346f58cbb374878	442	Phobius	NON_CYTOPLASMIC_DOMAIN	Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.	21	442	-	T	03-04-2026	-	-	-	-
Tgfb2-206	1d0fdf4b2b470580b346f58cbb374878	442	Gene3D	G3DSA:2.60.120.970	-	19	331	5.1E-73	T	03-04-2026	-	-	-	-
Tgfb2-206	1d0fdf4b2b470580b346f58cbb374878	442	Phobius	SIGNAL_PEPTIDE_C_REGION	C-terminal region of a signal peptide.	16	20	-	T	03-04-2026	-	-	-	-
Tgfb2-206	1d0fdf4b2b470580b346f58cbb374878	442	FunFam	G3DSA:2.10.90.10:FF:000004	Transforming growth factor beta	332	442	9.9E-65	T	03-04-2026	-	-	-	-
Tgfb2-206	1d0fdf4b2b470580b346f58cbb374878	442	Phobius	SIGNAL_PEPTIDE	Signal peptide region	1	20	-	T	03-04-2026	-	-	-	-
Tgfb2-206	1d0fdf4b2b470580b346f58cbb374878	442	SUPERFAMILY	SSF57501	Cystine-knot cytokines	335	441	5.59E-35	T	03-04-2026	IPR029034	Cystine-knot cytokine	-	-
Tgfb2-206	1d0fdf4b2b470580b346f58cbb374878	442	SignalP_GRAM_NEGATIVE	SignalP-noTM	SignalP-noTM	1	20	-	T	03-04-2026	-	-	-	-
Tgfb2-206	1d0fdf4b2b470580b346f58cbb374878	442	Gene3D	G3DSA:2.10.90.10	-	332	442	1.2E-35	T	03-04-2026	IPR029034	Cystine-knot cytokine	-	-
Tgfb2-206	1d0fdf4b2b470580b346f58cbb374878	442	FunFam	G3DSA:2.60.120.970:FF:000002	Transforming growth factor beta	19	331	0.0	T	03-04-2026	-	-	-	-
Tgfb2-206	1d0fdf4b2b470580b346f58cbb374878	442	Phobius	SIGNAL_PEPTIDE_N_REGION	N-terminal region of a signal peptide.	1	3	-	T	03-04-2026	-	-	-	-
Tgfb2-206	1d0fdf4b2b470580b346f58cbb374878	442	SMART	SM00204	TGFB_2	345	442	1.7E-37	T	03-04-2026	IPR001839	Transforming growth factor-beta, C-terminal	-	-
Tgfb2-206	1d0fdf4b2b470580b346f58cbb374878	442	PIRSF	PIRSF001787	TGF-beta	2	442	0.0	T	03-04-2026	IPR016319	Transforming growth factor-beta	-	-
Tgfb2-206	1d0fdf4b2b470580b346f58cbb374878	442	SignalP_GRAM_POSITIVE	SignalP-TM	SignalP-TM	1	21	-	T	03-04-2026	-	-	-	-
Tgfb2-206	1d0fdf4b2b470580b346f58cbb374878	442	Pfam	PF00688	TGF-beta propeptide	22	255	6.9E-34	T	03-04-2026	IPR001111	TGF-beta, propeptide	-	-
Tgfb2-206	1d0fdf4b2b470580b346f58cbb374878	442	Phobius	SIGNAL_PEPTIDE_H_REGION	Hydrophobic region of a signal peptide.	4	15	-	T	03-04-2026	-	-	-	-
Tgfb2-206	1d0fdf4b2b470580b346f58cbb374878	442	PRINTS	PR01425	Transforming growth factor beta 2 precursor signature	2	23	1.5E-83	T	03-04-2026	IPR003940	Transforming growth factor beta-2 proprotein	-	-
Tgfb2-206	1d0fdf4b2b470580b346f58cbb374878	442	PRINTS	PR01425	Transforming growth factor beta 2 precursor signature	50	69	1.5E-83	T	03-04-2026	IPR003940	Transforming growth factor beta-2 proprotein	-	-
Tgfb2-206	1d0fdf4b2b470580b346f58cbb374878	442	PRINTS	PR01425	Transforming growth factor beta 2 precursor signature	76	98	1.5E-83	T	03-04-2026	IPR003940	Transforming growth factor beta-2 proprotein	-	-
Tgfb2-206	1d0fdf4b2b470580b346f58cbb374878	442	PRINTS	PR01425	Transforming growth factor beta 2 precursor signature	144	159	1.5E-83	T	03-04-2026	IPR003940	Transforming growth factor beta-2 proprotein	-	-
Tgfb2-206	1d0fdf4b2b470580b346f58cbb374878	442	PRINTS	PR01425	Transforming growth factor beta 2 precursor signature	180	191	1.5E-83	T	03-04-2026	IPR003940	Transforming growth factor beta-2 proprotein	-	-
Tgfb2-206	1d0fdf4b2b470580b346f58cbb374878	442	PRINTS	PR01425	Transforming growth factor beta 2 precursor signature	200	212	1.5E-83	T	03-04-2026	IPR003940	Transforming growth factor beta-2 proprotein	-	-
Tgfb2-206	1d0fdf4b2b470580b346f58cbb374878	442	PRINTS	PR01425	Transforming growth factor beta 2 precursor signature	261	277	1.5E-83	T	03-04-2026	IPR003940	Transforming growth factor beta-2 proprotein	-	-
Tgfb2-206	1d0fdf4b2b470580b346f58cbb374878	442	PRINTS	PR01425	Transforming growth factor beta 2 precursor signature	296	308	1.5E-83	T	03-04-2026	IPR003940	Transforming growth factor beta-2 proprotein	-	-
Tgfb2-206	1d0fdf4b2b470580b346f58cbb374878	442	Pfam	PF00019	Transforming growth factor beta like domain	344	441	4.3E-22	T	03-04-2026	IPR001839	Transforming growth factor-beta, C-terminal	-	-
Tgfb2-206	1d0fdf4b2b470580b346f58cbb374878	442	CDD	cd19385	TGF_beta_TGFB2	345	441	5.30067E-74	T	03-04-2026	-	-	-	-
Tnfaip3-201	0cdc1751d71f175abf06a8a302fd3e8f	775	Gene3D	G3DSA:3.90.70.80	-	68	261	3.9E-6	T	03-04-2026	-	-	-	-
Tnfaip3-201	0cdc1751d71f175abf06a8a302fd3e8f	775	ProSiteProfiles	PS51036	Zinc finger A20-type profile.	586	621	9.192687	T	03-04-2026	IPR002653	Zinc finger, A20-type	-	-
Tnfaip3-201	0cdc1751d71f175abf06a8a302fd3e8f	775	ProSiteProfiles	PS51036	Zinc finger A20-type profile.	464	499	7.929025	T	03-04-2026	IPR002653	Zinc finger, A20-type	-	-
Tnfaip3-201	0cdc1751d71f175abf06a8a302fd3e8f	775	SMART	SM00259	A20_3	503	526	8.2E-6	T	03-04-2026	IPR002653	Zinc finger, A20-type	-	-
Tnfaip3-201	0cdc1751d71f175abf06a8a302fd3e8f	775	SMART	SM00259	A20_3	639	664	2.7E-6	T	03-04-2026	IPR002653	Zinc finger, A20-type	-	-
Tnfaip3-201	0cdc1751d71f175abf06a8a302fd3e8f	775	SMART	SM00259	A20_3	698	723	3.0E-6	T	03-04-2026	IPR002653	Zinc finger, A20-type	-	-
Tnfaip3-201	0cdc1751d71f175abf06a8a302fd3e8f	775	SMART	SM00259	A20_3	589	614	1.1E-7	T	03-04-2026	IPR002653	Zinc finger, A20-type	-	-
Tnfaip3-201	0cdc1751d71f175abf06a8a302fd3e8f	775	SMART	SM00259	A20_3	467	492	6.7E-9	T	03-04-2026	IPR002653	Zinc finger, A20-type	-	-
Tnfaip3-201	0cdc1751d71f175abf06a8a302fd3e8f	775	SMART	SM00259	A20_3	384	409	1.4E-8	T	03-04-2026	IPR002653	Zinc finger, A20-type	-	-
Tnfaip3-201	0cdc1751d71f175abf06a8a302fd3e8f	775	SMART	SM00259	A20_3	744	769	5.0E-8	T	03-04-2026	IPR002653	Zinc finger, A20-type	-	-
Tnfaip3-201	0cdc1751d71f175abf06a8a302fd3e8f	775	FunFam	G3DSA:4.10.240.30:FF:000001	Tumor necrosis factor alpha-induced protein 3	467	496	7.0E-19	T	03-04-2026	-	-	-	-
Tnfaip3-201	0cdc1751d71f175abf06a8a302fd3e8f	775	Pfam	PF01754	A20-like zinc finger	468	491	0.015	T	03-04-2026	IPR002653	Zinc finger, A20-type	-	-
Tnfaip3-201	0cdc1751d71f175abf06a8a302fd3e8f	775	Pfam	PF01754	A20-like zinc finger	590	613	0.12	T	03-04-2026	IPR002653	Zinc finger, A20-type	-	-
Tnfaip3-201	0cdc1751d71f175abf06a8a302fd3e8f	775	Pfam	PF01754	A20-like zinc finger	641	663	0.0021	T	03-04-2026	IPR002653	Zinc finger, A20-type	-	-
Tnfaip3-201	0cdc1751d71f175abf06a8a302fd3e8f	775	Pfam	PF01754	A20-like zinc finger	745	769	1.8E-4	T	03-04-2026	IPR002653	Zinc finger, A20-type	-	-
Tnfaip3-201	0cdc1751d71f175abf06a8a302fd3e8f	775	Pfam	PF01754	A20-like zinc finger	385	407	3.0E-4	T	03-04-2026	IPR002653	Zinc finger, A20-type	-	-
Tnfaip3-201	0cdc1751d71f175abf06a8a302fd3e8f	775	FunFam	G3DSA:1.20.5.4770:FF:000005	tumor necrosis factor alpha-induced protein 3	581	637	6.5E-34	T	03-04-2026	-	-	-	-
Tnfaip3-201	0cdc1751d71f175abf06a8a302fd3e8f	775	PANTHER	PTHR13367	UBIQUITIN THIOESTERASE	33	622	9.6E-126	T	03-04-2026	IPR051346	OTU Domain-Containing Deubiquitinase	-	-
Tnfaip3-201	0cdc1751d71f175abf06a8a302fd3e8f	775	ProSiteProfiles	PS51036	Zinc finger A20-type profile.	741	775	8.673683	T	03-04-2026	IPR002653	Zinc finger, A20-type	-	-
Tnfaip3-201	0cdc1751d71f175abf06a8a302fd3e8f	775	FunFam	G3DSA:3.90.70.80:FF:000011	tumor necrosis factor alpha-induced protein 3	68	261	2.6E-127	T	03-04-2026	-	-	-	-
Tnfaip3-201	0cdc1751d71f175abf06a8a302fd3e8f	775	FunFam	G3DSA:4.10.240.30:FF:000002	Tumor necrosis factor, alpha-induced protein 3	380	415	4.2E-25	T	03-04-2026	-	-	-	-
Tnfaip3-201	0cdc1751d71f175abf06a8a302fd3e8f	775	ProSiteProfiles	PS51036	Zinc finger A20-type profile.	381	416	8.056895	T	03-04-2026	IPR002653	Zinc finger, A20-type	-	-
Tnfaip3-201	0cdc1751d71f175abf06a8a302fd3e8f	775	MobiDBLite	mobidb-lite	consensus disorder prediction	567	590	-	T	03-04-2026	-	-	-	-
Tnfaip3-201	0cdc1751d71f175abf06a8a302fd3e8f	775	ProSiteProfiles	PS51036	Zinc finger A20-type profile.	636	671	8.252462	T	03-04-2026	IPR002653	Zinc finger, A20-type	-	-
Tnfaip3-201	0cdc1751d71f175abf06a8a302fd3e8f	775	FunFam	G3DSA:4.10.240.30:FF:000003	Tumor necrosis factor alpha-induced protein 3	744	773	2.6E-19	T	03-04-2026	-	-	-	-
Tnfaip3-201	0cdc1751d71f175abf06a8a302fd3e8f	775	FunFam	G3DSA:4.10.240.30:FF:000004	tumor necrosis factor alpha-induced protein 3 isoform X2	589	621	6.5E-24	T	03-04-2026	-	-	-	-
Tnfaip3-201	0cdc1751d71f175abf06a8a302fd3e8f	775	MobiDBLite	mobidb-lite	consensus disorder prediction	567	580	-	T	03-04-2026	-	-	-	-
Tnfaip3-201	0cdc1751d71f175abf06a8a302fd3e8f	775	Gene3D	G3DSA:1.20.5.4770	-	579	636	4.3E-7	T	03-04-2026	-	-	-	-
Tnfaip3-201	0cdc1751d71f175abf06a8a302fd3e8f	775	ProSiteProfiles	PS50802	OTU domain profile.	92	263	27.285149	T	03-04-2026	IPR003323	OTU domain	-	-
Tnfaip3-201	0cdc1751d71f175abf06a8a302fd3e8f	775	MobiDBLite	mobidb-lite	consensus disorder prediction	415	455	-	T	03-04-2026	-	-	-	-
Tnfaip3-201	0cdc1751d71f175abf06a8a302fd3e8f	775	CDD	cd22766	OTU_TNFAIP3	41	261	0.0	T	03-04-2026	-	-	-	-
Tnfaip3-201	0cdc1751d71f175abf06a8a302fd3e8f	775	Pfam	PF02338	OTU-like cysteine protease	98	257	1.0E-21	T	03-04-2026	IPR003323	OTU domain	-	-
Tnfaip3-201	0cdc1751d71f175abf06a8a302fd3e8f	775	Gene3D	G3DSA:4.10.240.30	-	380	416	3.2E-19	T	03-04-2026	-	-	-	-
Tnfaip3-201	0cdc1751d71f175abf06a8a302fd3e8f	775	Gene3D	G3DSA:4.10.240.30	-	467	497	3.5E-10	T	03-04-2026	-	-	-	-
Tnfaip3-201	0cdc1751d71f175abf06a8a302fd3e8f	775	Gene3D	G3DSA:4.10.240.30	-	744	773	6.4E-7	T	03-04-2026	-	-	-	-
Tnfaip3-202	0cdc1751d71f175abf06a8a302fd3e8f	775	Gene3D	G3DSA:3.90.70.80	-	68	261	3.9E-6	T	03-04-2026	-	-	-	-
Tnfaip3-202	0cdc1751d71f175abf06a8a302fd3e8f	775	ProSiteProfiles	PS51036	Zinc finger A20-type profile.	586	621	9.192687	T	03-04-2026	IPR002653	Zinc finger, A20-type	-	-
Tnfaip3-202	0cdc1751d71f175abf06a8a302fd3e8f	775	ProSiteProfiles	PS51036	Zinc finger A20-type profile.	464	499	7.929025	T	03-04-2026	IPR002653	Zinc finger, A20-type	-	-
Tnfaip3-202	0cdc1751d71f175abf06a8a302fd3e8f	775	SMART	SM00259	A20_3	503	526	8.2E-6	T	03-04-2026	IPR002653	Zinc finger, A20-type	-	-
Tnfaip3-202	0cdc1751d71f175abf06a8a302fd3e8f	775	SMART	SM00259	A20_3	639	664	2.7E-6	T	03-04-2026	IPR002653	Zinc finger, A20-type	-	-
Tnfaip3-202	0cdc1751d71f175abf06a8a302fd3e8f	775	SMART	SM00259	A20_3	698	723	3.0E-6	T	03-04-2026	IPR002653	Zinc finger, A20-type	-	-
Tnfaip3-202	0cdc1751d71f175abf06a8a302fd3e8f	775	SMART	SM00259	A20_3	589	614	1.1E-7	T	03-04-2026	IPR002653	Zinc finger, A20-type	-	-
Tnfaip3-202	0cdc1751d71f175abf06a8a302fd3e8f	775	SMART	SM00259	A20_3	467	492	6.7E-9	T	03-04-2026	IPR002653	Zinc finger, A20-type	-	-
Tnfaip3-202	0cdc1751d71f175abf06a8a302fd3e8f	775	SMART	SM00259	A20_3	384	409	1.4E-8	T	03-04-2026	IPR002653	Zinc finger, A20-type	-	-
Tnfaip3-202	0cdc1751d71f175abf06a8a302fd3e8f	775	SMART	SM00259	A20_3	744	769	5.0E-8	T	03-04-2026	IPR002653	Zinc finger, A20-type	-	-
Tnfaip3-202	0cdc1751d71f175abf06a8a302fd3e8f	775	FunFam	G3DSA:4.10.240.30:FF:000001	Tumor necrosis factor alpha-induced protein 3	467	496	7.0E-19	T	03-04-2026	-	-	-	-
Tnfaip3-202	0cdc1751d71f175abf06a8a302fd3e8f	775	Pfam	PF01754	A20-like zinc finger	468	491	0.015	T	03-04-2026	IPR002653	Zinc finger, A20-type	-	-
Tnfaip3-202	0cdc1751d71f175abf06a8a302fd3e8f	775	Pfam	PF01754	A20-like zinc finger	590	613	0.12	T	03-04-2026	IPR002653	Zinc finger, A20-type	-	-
Tnfaip3-202	0cdc1751d71f175abf06a8a302fd3e8f	775	Pfam	PF01754	A20-like zinc finger	641	663	0.0021	T	03-04-2026	IPR002653	Zinc finger, A20-type	-	-
Tnfaip3-202	0cdc1751d71f175abf06a8a302fd3e8f	775	Pfam	PF01754	A20-like zinc finger	745	769	1.8E-4	T	03-04-2026	IPR002653	Zinc finger, A20-type	-	-
Tnfaip3-202	0cdc1751d71f175abf06a8a302fd3e8f	775	Pfam	PF01754	A20-like zinc finger	385	407	3.0E-4	T	03-04-2026	IPR002653	Zinc finger, A20-type	-	-
Tnfaip3-202	0cdc1751d71f175abf06a8a302fd3e8f	775	FunFam	G3DSA:1.20.5.4770:FF:000005	tumor necrosis factor alpha-induced protein 3	581	637	6.5E-34	T	03-04-2026	-	-	-	-
Tnfaip3-202	0cdc1751d71f175abf06a8a302fd3e8f	775	PANTHER	PTHR13367	UBIQUITIN THIOESTERASE	33	622	9.6E-126	T	03-04-2026	IPR051346	OTU Domain-Containing Deubiquitinase	-	-
Tnfaip3-202	0cdc1751d71f175abf06a8a302fd3e8f	775	ProSiteProfiles	PS51036	Zinc finger A20-type profile.	741	775	8.673683	T	03-04-2026	IPR002653	Zinc finger, A20-type	-	-
Tnfaip3-202	0cdc1751d71f175abf06a8a302fd3e8f	775	FunFam	G3DSA:3.90.70.80:FF:000011	tumor necrosis factor alpha-induced protein 3	68	261	2.6E-127	T	03-04-2026	-	-	-	-
Tnfaip3-202	0cdc1751d71f175abf06a8a302fd3e8f	775	FunFam	G3DSA:4.10.240.30:FF:000002	Tumor necrosis factor, alpha-induced protein 3	380	415	4.2E-25	T	03-04-2026	-	-	-	-
